date,portfolio_value,cash,cash_percentage,invested_value,positions,sptm_close,sptm_value,sptm_200dma_value,defensive_mode,defensive_symbol,defensive_value,reserve_percentage,strategy_ran,market_health,fees_paid_cumulative,trade_count,raw_rank_consideration_limit,max_position_fraction
2017-05-10,101961.78273290754,7.3023220087461596,0.0071618226094328375,101954.48041089879,26,25.74,105018.35985312116,98170.54263565892,cash,,0.0,0.0071618226094328375,True,True,283.41402189156065,108,100,0.1
2017-05-11,103347.29234754646,7.3023220087461596,0.007065808733710402,103339.99002553771,26,25.82,105344.75724194206,98228.88616891064,cash,,0.0,0.007065808733710402,False,,283.41402189156065,108,100,0.1
2017-05-12,103590.40938059143,7.3023220087461596,0.007049225939360283,103583.10705858268,26,25.79,105222.35822113421,98285.80171358628,cash,,0.0,0.007049225939360283,False,,283.41402189156065,108,100,0.1
2017-05-15,103597.07189133522,7.3023220087461596,0.007048772591184521,103589.76956932647,26,25.72,104936.76050591594,98344.75724194205,cash,,0.0,0.007048772591184521,False,,283.41402189156065,108,100,0.1
2017-05-16,104276.9869023162,7.3023220087461596,0.007002812629776859,104269.68458030745,26,25.87,105548.75560995511,98402.69277845776,cash,,0.0,0.007002812629776859,False,,283.41402189156065,108,100,0.1
2017-05-17,104750.53691878164,7.567472359221938,0.007224280258429014,104742.96944642242,26,25.85,105467.1562627499,98453.284373725,cash,,0.0,0.007224280258429014,True,True,291.2480791083296,111,100,0.1
2017-05-18,100880.52164795152,7.567472359221938,0.007501420725827108,100872.9541755923,26,25.41,103671.97062423501,98508.36393308853,cash,,0.0,0.007501420725827108,False,,291.2480791083296,111,100,0.1
2017-05-19,101597.30597388546,7.567472359221938,0.0074484970705493685,101589.73850152624,26,25.47,103916.76866585067,98566.50346797226,cash,,0.0,0.0074484970705493685,False,,291.2480791083296,111,100,0.1
2017-05-22,102442.68765374052,7.567472359221938,0.007387030282532445,102435.1201813813,26,25.68,104773.5618115055,98625.66299469605,cash,,0.0,0.007387030282532445,False,,291.2480791083296,111,100,0.1
2017-05-23,103379.0674440708,7.567472359221938,0.007320120548887736,103371.49997171157,26,25.77,105140.758873929,98682.37454100366,cash,,0.0,0.007320120548887736,False,,291.2480791083296,111,100,0.1
2017-05-24,103406.23953261526,7.800755902722358,0.007543796136462277,103398.43877671254,26,25.84,105426.35658914727,98740.31007751937,cash,,0.0,0.007543796136462277,True,True,300.81632157757076,115,100,0.1
2017-05-25,103962.09338718638,7.800755902722358,0.007503461741261766,103954.29263128366,26,25.91,105711.95430436556,98799.46960424316,cash,,0.0,0.007503461741261766,False,,300.81632157757076,115,100,0.1
2017-05-26,104775.32519964784,7.800755902722358,0.007445222324872896,104767.52444374512,26,25.96,105915.95267237861,98860.05711954304,cash,,0.0,0.007445222324872896,False,,300.81632157757076,115,100,0.1
2017-05-30,105527.59880335454,7.800755902722358,0.007392147638324151,105519.79804745183,26,25.99,106038.35169318644,98917.38066095469,cash,,0.0,0.007392147638324151,False,,300.81632157757076,115,100,0.1
2017-05-31,105039.95249011012,7.417679681860136,0.007061769837108919,105032.53481042826,25,25.96,105915.95267237861,98975.92819257443,cash,,0.0,0.007061769837108919,True,True,313.4929814855801,120,100,0.1
2017-06-01,104893.5465177011,7.417679681860136,0.007071626356544614,104886.12883801924,25,25.95,105875.15299877599,99035.49571603426,cash,,0.0,0.007071626356544614,False,,313.4929814855801,120,100,0.1
2017-06-02,106329.69903679153,7.417679681860136,0.0069761127408942605,106322.28135710966,25,26.13,106609.54712362301,99102.61117911056,cash,,0.0,0.0069761127408942605,False,,313.4929814855801,120,100,0.1
2017-06-05,107287.39212378724,7.417679681860136,0.006913840978911746,107279.97444410538,25,26.34,107466.34026927783,99166.87066503467,cash,,0.0,0.006913840978911746,False,,313.4929814855801,120,100,0.1
2017-06-06,107128.32210649505,7.417679681860136,0.006924107029779021,107120.90442681318,25,26.24,107058.34353325173,99228.47817217463,cash,,0.0,0.006924107029779021,False,,313.4929814855801,120,100,0.1
2017-06-07,107286.31330870256,7.378766174664634,0.006877639791231509,107278.9345425279,25,26.19,106854.34516523869,99289.88168094655,cash,,0.0,0.006877639791231509,True,True,318.7397053907791,122,100,0.1
2017-06-08,108598.27105406049,7.378766174664634,0.006794552162797753,108590.89228788583,25,26.14,106650.34679722563,99353.32517339861,cash,,0.0,0.006794552162797753,False,,318.7397053907791,122,100,0.1
2017-06-09,110338.23075601875,7.378766174664634,0.006687406644194478,110330.85198984409,25,26.22,106976.7441860465,99415.34067727455,cash,,0.0,0.006687406644194478,False,,318.7397053907791,122,100,0.1
2017-06-12,107116.08417056092,7.378766174664634,0.006888569752900438,107108.70540438626,25,26.2,106895.14483884128,99479.19216646267,cash,,0.0,0.006888569752900438,False,,318.7397053907791,122,100,0.1
2017-06-13,105868.16033322633,7.378766174664634,0.006969768957389575,105860.78156705167,25,26.16,106731.94614443084,99545.4916360669,cash,,0.0,0.006969768957389575,False,,318.7397053907791,122,100,0.1
2017-06-14,106944.87676067743,7.503063095192829,0.007015822844869208,106937.37369758224,26,26.3,107303.1415748674,99611.79110567116,cash,,0.0,0.007015822844869208,True,True,334.4331967244807,129,100,0.1
2017-06-15,105662.31459544195,7.503063095192829,0.007100983093092771,105654.81153234675,26,26.2,106895.14483884128,99674.82660138719,cash,,0.0,0.007100983093092771,False,,334.4331967244807,129,100,0.1
2017-06-16,105018.63778342812,7.503063095192829,0.007144506207237063,105011.13472033292,26,26.2,106895.14483884128,99739.49408404731,cash,,0.0,0.007144506207237063,False,,334.4331967244807,129,100,0.1
2017-06-19,104967.96446326846,7.503063095192829,0.007147955220012276,104960.46140017327,26,26.23,107017.54385964913,99809.87352101182,cash,,0.0,0.007147955220012276,False,,334.4331967244807,129,100,0.1
2017-06-20,107368.7621202245,7.503063095192829,0.006988124801878027,107361.25905712931,26,26.45,107915.13667890655,99877.19298245614,cash,,0.0,0.006988124801878027,False,,334.4331967244807,129,100,0.1
2017-06-21,106275.44936088583,6.818665121122649,0.0064160303834313644,106268.6306957647,26,26.33,107425.54059567522,99939.0044879641,cash,,0.0,0.0064160303834313644,True,True,346.9723635928133,133,100,0.1
2017-06-22,106964.25513367174,6.818665121122649,0.006374713788827359,106957.43646855062,26,26.19,106854.34516523869,100002.24398204815,cash,,0.0,0.006374713788827359,False,,346.9723635928133,133,100,0.1
2017-06-23,106839.49750288678,6.818665121122649,0.0063821576107079775,106832.67883776565,26,26.3,107303.1415748674,100065.8914728682,cash,,0.0,0.0063821576107079775,False,,346.9723635928133,133,100,0.1
2017-06-26,107585.52092741162,6.818665121122649,0.006337902221734121,107578.70226229049,26,26.35,107507.13994288046,100130.55895552834,cash,,0.0,0.006337902221734121,False,,346.9723635928133,133,100,0.1
2017-06-27,107195.06526059176,6.818665121122649,0.006360987891137003,107188.24659547063,26,26.38,107629.53896368828,100199.51040391675,cash,,0.0,0.006360987891137003,False,,346.9723635928133,133,100,0.1
2017-06-28,105044.78153666678,8.440127698246897,0.008034790091215334,105036.34140896852,26,26.06,106323.94940840473,100268.66585067318,cash,,0.0,0.008034790091215334,True,True,356.6248633150943,137,100,0.1
2017-06-29,106962.29430700444,8.440127698246897,0.007890750430260914,106953.85417930619,26,26.36,107547.93961648305,100340.26927784576,cash,,0.0,0.007890750430260914,False,,356.6248633150943,137,100,0.1
2017-06-30,104455.47235198198,8.440127698246897,0.008080120177721594,104447.03222428373,26,26.08,106405.54875560994,100415.95267237861,cash,,0.0,0.008080120177721594,False,,356.6248633150943,137,100,0.1
2017-07-03,104059.70936932847,8.440127698246897,0.0081108507311809,104051.26924163022,26,26.22,106976.7441860465,100492.0440636475,cash,,0.0,0.0081108507311809,False,,356.6248633150943,137,100,0.1
2017-07-05,103154.70793626423,8.402615621491123,0.008145644333250221,103146.30532064273,27,26.24,107058.34353325173,100566.70746634025,cash,,0.0,0.008145644333250221,True,True,368.716358720809,142,100,0.1
2017-07-06,104118.35516696649,8.402615621491123,0.008070253902893974,104109.95255134499,27,26.33,107425.54059567522,100633.21093431252,cash,,0.0,0.008070253902893974,False,,368.716358720809,142,100,0.1
2017-07-07,102958.24305403075,8.402615621491123,0.0081611878488268,102949.84043840926,27,26.0,106079.15136678905,100703.182374541,cash,,0.0,0.0081611878488268,False,,368.716358720809,142,100,0.1
2017-07-10,104660.23553770166,8.402615621491123,0.008028470008998074,104651.83292208017,27,26.19,106854.34516523869,100769.88984088127,cash,,0.0,0.008028470008998074,False,,368.716358720809,142,100,0.1
2017-07-11,105248.31501264575,8.402615621491123,0.007983610588427507,105239.91239702425,27,26.23,107017.54385964913,100833.12933496531,cash,,0.0,0.007983610588427507,False,,368.716358720809,142,100,0.1
2017-07-12,106401.33850367574,7.520248045751032,0.007067813386098744,106393.81825562999,26,26.23,107017.54385964913,100902.69277845776,cash,,0.0,0.007067813386098744,True,True,376.5392086794485,145,100,0.1
2017-07-13,107795.68407602145,7.520248045751032,0.006976390669266015,107788.1638279757,26,26.41,107751.93798449612,100976.94818441453,cash,,0.0,0.006976390669266015,False,,376.5392086794485,145,100,0.1
2017-07-14,106989.99629870334,7.520248045751032,0.0070289263537830155,106982.47605065758,26,26.47,107996.73602611177,101050.99959200325,cash,,0.0,0.0070289263537830155,False,,376.5392086794485,145,100,0.1
2017-07-17,107484.69773945592,7.520248045751032,0.006996575516247155,107477.17749141017,26,26.6,108527.13178294573,101121.17503059974,cash,,0.0,0.006996575516247155,False,,376.5392086794485,145,100,0.1
2017-07-18,107305.68120611404,7.520248045751032,0.007008247803120553,107298.16095806829,26,26.5,108119.13504691962,101195.4304365565,cash,,0.0,0.007008247803120553,False,,376.5392086794485,145,100,0.1
2017-07-19,107933.53812406308,8.474929464189245,0.007851988929009096,107925.06319459889,28,26.52,108200.73439412483,101267.84985720112,cash,,0.0,0.007851988929009096,True,True,385.7066357959185,149,100,0.1
2017-07-20,108728.60984500305,8.474929464189245,0.0077945717104914635,108720.13491553886,28,26.7,108935.12851897185,101344.96124031008,cash,,0.0,0.0077945717104914635,False,,385.7066357959185,149,100,0.1
2017-07-21,108573.14614002191,8.474929464189245,0.007805732601005694,108564.67121055772,28,26.75,109139.1268869849,101423.29661362708,cash,,0.0,0.007805732601005694,False,,385.7066357959185,149,100,0.1
2017-07-24,108186.71672606452,8.474929464189245,0.007833613701068581,108178.24179660033,28,26.69,108894.32884536922,101497.96001631985,cash,,0.0,0.007833613701068581,False,,385.7066357959185,149,100,0.1
2017-07-25,109180.23073064645,8.474929464189245,0.007762329688693693,109171.75580118225,28,26.67,108812.729498164,101575.88739290084,cash,,0.0,0.007762329688693693,False,,385.7066357959185,149,100,0.1
2017-07-26,109001.04774129571,7.7418923312811785,0.007102585242717916,108993.30584896443,27,26.79,109302.32558139534,101653.81476948183,cash,,0.0,0.007102585242717916,True,True,394.47958048505797,152,100,0.1
2017-07-27,109848.51963489453,7.7418923312811785,0.0070477894076434,109840.77774256325,27,26.8,109343.12525499797,101728.27417380661,cash,,0.0,0.0070477894076434,False,,394.47958048505797,152,100,0.1
2017-07-28,108043.47207190692,7.7418923312811785,0.007165534560133965,108035.73017957564,27,26.68,108853.52917176663,101806.60954712359,cash,,0.0,0.007165534560133965,False,,394.47958048505797,152,100,0.1
2017-07-31,108313.35390539377,7.7418923312811785,0.007147680366396307,108305.61201306249,27,26.61,108567.93145654832,101885.76091391269,cash,,0.0,0.007147680366396307,False,,394.47958048505797,152,100,0.1
2017-08-01,107456.28430881814,7.7418923312811785,0.007204690150118897,107448.54241648686,27,26.66,108771.92982456139,101966.54426764586,cash,,0.0,0.007204690150118897,False,,394.47958048505797,152,100,0.1
2017-08-02,108035.16830361488,7.959073317371349,0.0073671133597938195,108027.2092302975,29,26.65,108731.1301509588,102047.12362301098,cash,,0.0,0.0073671133597938195,True,True,421.52782022275795,162,100,0.1
2017-08-03,106772.73422386959,7.959073317371349,0.007454218883899348,106764.77515055222,29,26.64,108690.33047735617,102129.9469604243,cash,,0.0,0.007454218883899348,False,,421.52782022275795,162,100,0.1
2017-08-04,108972.38507667804,7.959073317371349,0.007303752516539832,108964.42600336067,29,26.64,108690.33047735617,102208.89432884534,cash,,0.0,0.007303752516539832,False,,421.52782022275795,162,100,0.1
2017-08-07,109211.18251240248,7.959073317371349,0.007287782381138016,109203.22343908511,29,26.67,108812.729498164,102289.2696858425,cash,,0.0,0.007287782381138016,False,,421.52782022275795,162,100,0.1
2017-08-08,110860.40395681745,7.959073317371349,0.007179365249716735,110852.44488350008,29,26.74,109098.32721338229,102368.82904936759,cash,,0.0,0.007179365249716735,False,,421.52782022275795,162,100,0.1
2017-08-09,110438.31827495585,6.873240711243852,0.0062236013899919194,110431.4450342446,30,26.68,108853.52917176663,102447.77641778864,cash,,0.0,0.0062236013899919194,True,True,447.07185253193836,172,100,0.1
2017-08-10,109983.33780370154,6.873240711243852,0.00624934726341114,109976.4645629903,30,26.64,108690.33047735617,102517.54385964913,cash,,0.0,0.00624934726341114,False,,447.07185253193836,172,100,0.1
2017-08-11,106713.82279005458,6.873240711243852,0.006440815755205443,106706.94954934334,30,26.29,107262.34190126478,102589.96328029376,cash,,0.0,0.006440815755205443,False,,447.07185253193836,172,100,0.1
2017-08-14,108279.18610482017,6.873240711243852,0.0063477025996392135,108272.31286410893,30,26.32,107384.74092207263,102667.89065687473,cash,,0.0,0.0063477025996392135,False,,447.07185253193836,172,100,0.1
2017-08-15,110712.5503586101,6.873240711243852,0.006208185692571141,110705.67711789886,30,26.57,108404.7327621379,102747.0420236638,cash,,0.0,0.006208185692571141,False,,447.07185253193836,172,100,0.1
2017-08-16,111642.22634877915,7.581625784079279,0.006791001964071982,111634.64472299507,30,26.56,108363.93308853527,102828.84536923704,cash,,0.0,0.006791001964071982,True,True,457.5074623889784,176,100,0.1
2017-08-17,112445.16156172712,7.581625784079279,0.006742509574249064,112437.57993594304,30,26.6,108527.13178294573,102901.26478988166,cash,,0.0,0.006742509574249064,False,,457.5074623889784,176,100,0.1
2017-08-18,110776.42631700254,7.581625784079279,0.006844078687268152,110768.84469121846,30,26.16,106731.94614443084,102977.15218278253,cash,,0.0,0.006844078687268152,False,,457.5074623889784,176,100,0.1
