date,portfolio_value,cash,cash_percentage,invested_value,positions,sptm_close,sptm_value,sptm_200dma_value,defensive_mode,defensive_symbol,defensive_value,reserve_percentage,strategy_ran,market_health,fees_paid_cumulative,trade_count,raw_rank_consideration_limit,max_position_fraction
2020-02-18,102866.69216507403,0.0,0.0,102866.69216507403,28,37.95,104834.2541436464,93831.21546961326,treasury_bonds,IEI,0.0,0.0,False,,77.96101949025487,28,100,0.1
2020-02-19,102322.16181132988,0.0,0.0,102322.16181132988,28,37.83,104502.76243093921,93902.4861878453,treasury_bonds,IEI,0.0,0.0,True,True,77.96101949025487,28,100,0.1
2020-02-20,103593.38098422658,0.0,0.0,103593.38098422658,28,38.04,105082.8729281768,93973.34254143646,treasury_bonds,IEI,0.0,0.0,False,,77.96101949025487,28,100,0.1
2020-02-21,103179.97195616267,0.0,0.0,103179.97195616267,28,37.92,104751.3812154696,94046.408839779,treasury_bonds,IEI,0.0,0.0,False,,77.96101949025487,28,100,0.1
2020-02-24,101456.8479960541,0.0,0.0,101456.8479960541,28,37.5,103591.16022099445,94103.31491712708,treasury_bonds,IEI,0.0,0.0,False,,77.96101949025487,28,100,0.1
2020-02-25,98189.08191898215,0.0,0.0,98189.08191898215,28,36.29,100248.61878453038,94145.99447513811,treasury_bonds,IEI,0.0,0.0,False,,77.96101949025487,28,100,0.1
2020-02-26,94721.39144554245,0.0,0.0,94721.39144554245,29,35.15,97099.44751381215,94184.80662983425,treasury_bonds,IEI,0.0,0.0,True,True,88.93174878474434,33,100,0.1
2020-02-27,93937.81338793694,0.0,0.0,93937.81338793694,29,35.0,96685.08287292818,94213.5359116022,treasury_bonds,IEI,0.0,0.0,False,,88.93174878474434,33,100,0.1
2020-02-28,90062.01183600594,0.0,0.0,90062.01183600594,29,33.46,92430.93922651933,94234.39226519337,treasury_bonds,IEI,0.0,0.0,False,,88.93174878474434,33,100,0.1
2020-03-02,89606.80733546472,0.0,0.0,89606.80733546472,29,33.2,91712.70718232045,94273.48066298342,treasury_bonds,IEI,0.0,0.0,False,,88.93174878474434,33,100,0.1
2020-03-03,92904.88854304574,0.0,0.0,92904.88854304574,29,34.68,95801.10497237569,94295.44198895028,treasury_bonds,IEI,0.0,0.0,False,,88.93174878474434,33,100,0.1
2020-03-04,90541.89401120509,0.0,0.0,90541.89401120509,28,33.71,93121.54696132596,94339.36464088397,treasury_bonds,IEI,25166.28928087609,27.795187582183356,True,False,132.1196320072317,51,100,0.1
2020-03-05,93052.17455291294,0.0,0.0,93052.17455291294,28,35.1,96961.32596685083,94370.16574585634,treasury_bonds,IEI,25148.871657011827,27.026635087083577,False,,132.1196320072317,51,100,0.1
2020-03-06,90955.9484158234,0.0,0.0,90955.9484158234,28,33.93,93729.28176795579,94388.25966850828,treasury_bonds,IEI,25253.3774001974,27.764404461758247,False,,132.1196320072317,51,100,0.1
2020-03-09,89060.21656027858,0.0,0.0,89060.21656027858,28,33.31,92016.57458563536,94375.41436464088,treasury_bonds,IEI,25346.99712846781,28.460515937901647,False,,132.1196320072317,51,100,0.1
2020-03-10,82718.58942418304,0.0,0.0,82718.58942418304,28,30.94,85469.6132596685,94386.32596685083,treasury_bonds,IEI,25464.566089551583,30.784574866199225,False,,132.1196320072317,51,100,0.1
2020-03-11,84790.26576088577,0.0,0.0,84790.26576088577,25,32.25,89088.39779005524,94373.89502762431,treasury_bonds,IEI,31384.47835026538,37.01424694052937,True,False,142.18391740155678,55,100,0.1
2020-03-12,81847.94327054736,0.0,0.0,81847.94327054736,25,30.64,84640.88397790055,94323.48066298342,treasury_bonds,IEI,31311.62923442484,38.255853456115126,False,,142.18391740155678,55,100,0.1
2020-03-13,75940.3116013572,0.0,0.0,75940.3116013572,25,27.62,76298.34254143646,94310.91160220993,treasury_bonds,IEI,31346.70473464436,41.2780828437951,False,,142.18391740155678,55,100,0.1
2020-03-16,79617.23767978503,0.0,0.0,79617.23767978503,25,30.15,83287.29281767955,94256.7679558011,treasury_bonds,IEI,31198.308387561778,39.185369019004646,False,,142.18391740155678,55,100,0.1
2020-03-17,71946.56249870296,0.0,0.0,71946.56249870296,25,27.17,75055.24861878454,94221.13259668507,treasury_bonds,IEI,31522.082235741957,43.813187372656245,False,,142.18391740155678,55,100,0.1
2020-03-18,73616.12922801297,0.0,0.0,73616.12922801297,20,28.13,77707.18232044198,94166.16022099447,treasury_bonds,IEI,56790.44115838837,77.14401959724071,True,False,191.8224543640767,79,100,0.1
2020-03-19,71193.86875936166,0.0,0.0,71193.86875936166,20,26.67,73674.03314917127,94102.90055248619,treasury_bonds,IEI,56421.83163118118,79.25097008267579,False,,191.8224543640767,79,100,0.1
2020-03-20,71822.93286239504,0.0,0.0,71822.93286239504,20,26.76,73922.65193370165,94019.6132596685,treasury_bonds,IEI,56544.70147358358,78.72792048455763,False,,191.8224543640767,79,100,0.1
2020-03-23,72271.0251967335,0.0,0.0,72271.0251967335,20,25.56,70607.73480662983,93924.03314917127,treasury_bonds,IEI,57222.94300364482,79.17826383100923,False,,191.8224543640767,79,100,0.1
2020-03-24,72984.61732145541,0.0,0.0,72984.61732145541,20,24.86,68674.03314917127,93857.4585635359,treasury_bonds,IEI,57630.87088042078,78.96303768585895,False,,191.8224543640767,79,100,0.1
2020-03-25,74440.75249636536,0.0,0.0,74440.75249636536,17,27.26,75303.86740331491,93793.23204419887,treasury_bonds,IEI,59123.46486189408,79.42351854218674,True,False,197.59316214642251,83,100,0.1
2020-03-26,74671.19983295044,0.0,0.0,74671.19983295044,17,27.58,76187.84530386739,93752.4861878453,treasury_bonds,IEI,59143.72997410038,79.2055439130654,False,,197.59316214642251,83,100,0.1
2020-03-27,75883.51675261836,0.0,0.0,75883.51675261836,17,29.28,80883.97790055249,93700.13812154697,treasury_bonds,IEI,59260.25436928663,78.09371113159678,False,,197.59316214642251,83,100,0.1
2020-03-30,75245.08923934077,0.0,0.0,75245.08923934077,17,28.38,78397.79005524861,93658.14917127069,treasury_bonds,IEI,59483.170603555984,79.0525617085136,False,,197.59316214642251,83,100,0.1
2020-03-31,75830.55214586334,0.0,0.0,75830.55214586334,17,29.27,80856.35359116021,93611.18784530387,treasury_bonds,IEI,59493.30315965914,78.45558482182908,False,,197.59316214642251,83,100,0.1
2020-04-01,75824.73397065252,0.0,0.0,75824.73397065252,15,28.83,79640.88397790055,93544.61325966849,treasury_bonds,IEI,61252.535552748814,80.78173485772626,True,False,203.24376172216537,87,100,0.1
2020-04-02,75094.56680167584,0.0,0.0,75094.56680167584,15,27.49,75939.22651933701,93482.04419889502,treasury_bonds,IEI,61304.5989063848,81.63653046736358,False,,203.24376172216537,87,100,0.1
2020-04-03,75058.52828015745,0.0,0.0,75058.52828015745,15,28.1,77624.30939226519,93412.29281767954,treasury_bonds,IEI,61262.94822347601,81.62023640379789,False,,203.24376172216537,87,100,0.1
2020-04-06,74558.56452548609,0.0,0.0,74558.56452548609,15,27.68,76464.08839779005,93364.6408839779,treasury_bonds,IEI,61268.15455883961,82.17453614989668,False,,203.24376172216537,87,100,0.1
2020-04-07,75870.6343035793,0.0,0.0,75870.6343035793,15,29.58,81712.70718232043,93318.9226519337,treasury_bonds,IEI,61122.37716865882,80.56131035374156,False,,203.24376172216537,87,100,0.1
2020-04-08,75530.60136353191,0.0,0.0,75530.60136353191,11,29.62,81823.2044198895,93289.08839779005,treasury_bonds,IEI,64813.95151442039,85.81151261125032,True,False,212.03865388591723,92,100,0.1
2020-04-09,75905.29944874885,0.0,0.0,75905.29944874885,11,30.67,84723.75690607734,93270.44198895028,treasury_bonds,IEI,64819.48124324169,85.39519864091665,False,,212.03865388591723,92,100,0.1
2020-04-13,76275.82339174184,0.0,0.0,76275.82339174184,11,31.15,86049.72375690607,93247.09944751381,treasury_bonds,IEI,64957.72446377411,85.16161684700593,False,,212.03865388591723,92,100,0.1
2020-04-14,76284.70404425313,0.0,0.0,76284.70404425313,11,30.79,85055.24861878452,93234.11602209945,treasury_bonds,IEI,64891.36771791855,85.06471714208232,False,,212.03865388591723,92,100,0.1
2020-04-15,76888.78369249488,0.0,0.0,76888.78369249488,9,31.74,87679.55801104971,93208.01104972376,treasury_bonds,IEI,66704.12786599413,86.75404221865084,True,False,216.7708341918263,95,100,0.1
2020-04-16,76945.55403748511,0.0,0.0,76945.55403748511,9,30.98,85580.11049723756,93179.9723756906,treasury_bonds,IEI,66931.20574809113,86.98515019527268,False,,216.7708341918263,95,100,0.1
2020-04-17,77087.55209408431,0.0,0.0,77087.55209408431,9,31.11,85939.22651933701,93163.39779005524,treasury_bonds,IEI,66931.20574809113,86.8249204053107,False,,216.7708341918263,95,100,0.1
2020-04-20,77108.03098493835,0.0,0.0,77108.03098493835,9,32.01,88425.41436464088,93134.80662983423,treasury_bonds,IEI,66857.40543640961,86.70615055579488,False,,216.7708341918263,95,100,0.1
2020-04-21,77260.68495753354,0.0,0.0,77260.68495753354,9,31.4,86740.3314917127,93094.19889502761,treasury_bonds,IEI,66914.17490693385,86.60831177423982,False,,216.7708341918263,95,100,0.1
2020-04-22,76800.01833397048,0.0,0.0,76800.01833397048,9,30.5,84254.14364640883,93065.19337016574,treasury_bonds,IEI,66965.26743040567,87.19433781799675,True,False,216.7708341918263,95,100,0.1
2020-04-23,77027.48841245679,0.0,0.0,77027.48841245679,9,31.15,86049.72375690607,93035.63535911603,treasury_bonds,IEI,66868.75933051445,86.81155352288563,False,,216.7708341918263,95,100,0.1
2020-04-24,76993.94750917901,0.0,0.0,76993.94750917901,9,31.18,86132.59668508287,93010.49723756906,treasury_bonds,IEI,66868.75933051445,86.84937127368686,False,,216.7708341918263,95,100,0.1
2020-04-27,77323.63742073522,0.0,0.0,77323.63742073522,9,31.62,87348.06629834254,92991.57458563536,treasury_bonds,IEI,66885.79017167173,86.50109126104762,False,,216.7708341918263,95,100,0.1
2020-04-28,77276.51565687521,0.0,0.0,77276.51565687521,9,32.14,88784.53038674033,92968.50828729282,treasury_bonds,IEI,66749.54344241353,86.37752734452499,False,,216.7708341918263,95,100,0.1
2020-04-29,77285.45932420575,0.0,0.0,77285.45932420575,8,32.0,88397.79005524861,92958.28729281768,treasury_bonds,IEI,68788.26292015388,89.00543973167466,True,False,220.69229851362664,97,100,0.1
2020-04-30,77527.34579338346,0.0,0.0,77527.34579338346,8,32.92,90939.22651933701,92944.75138121546,treasury_bonds,IEI,68817.46245446077,88.76540496802868,False,,220.69229851362664,97,100,0.1
