date,portfolio_value,cash,cash_percentage,invested_value,positions,sptm_close,sptm_value,sptm_200dma_value,defensive_mode,defensive_symbol,defensive_value,reserve_percentage,strategy_ran,market_health,fees_paid_cumulative,trade_count,raw_rank_consideration_limit,max_position_fraction
2017-03-06,105026.71909942404,0.0,0.0,105026.71909942404,30,25.61,104487.96409628722,95074.25540595675,cash,,0.0,0.0,False,,88.88564486077222,34,100,0.1
2017-03-07,104593.62253291313,0.0,0.0,104593.62253291313,30,25.47,103916.76866585067,95156.05875152998,cash,,0.0,0.0,False,,88.88564486077222,34,100,0.1
2017-03-08,104134.45374638047,0.0,0.0,104134.45374638047,30,25.45,103835.16931864545,95235.41411668707,cash,,0.0,0.0,True,True,95.76727665510624,37,100,0.1
2017-03-09,103167.41226876497,0.0,0.0,103167.41226876497,30,25.43,103753.56997144023,95310.89351285188,cash,,0.0,0.0,False,,95.76727665510624,37,100,0.1
2017-03-10,102588.83475363646,0.0,0.0,102588.83475363646,30,25.28,103141.57486740105,95384.12892696857,cash,,0.0,0.0,False,,95.76727665510624,37,100,0.1
2017-03-13,102458.66405645842,0.0,0.0,102458.66405645842,30,25.42,103712.7702978376,95453.69237046104,cash,,0.0,0.0,False,,95.76727665510624,37,100,0.1
2017-03-14,103155.64919070688,0.0,0.0,103155.64919070688,30,25.44,103794.36964504283,95521.01183190534,cash,,0.0,0.0,False,,95.76727665510624,37,100,0.1
2017-03-15,102213.5894024943,0.0,0.0,102213.5894024943,30,25.32,103304.7735618115,95592.4112607099,cash,,0.0,0.0,True,True,100.6369980846441,39,100,0.1
2017-03-16,102942.89714137389,0.0,0.0,102942.89714137389,30,25.57,104324.76540187678,95664.42268461852,cash,,0.0,0.0,False,,100.6369980846441,39,100,0.1
2017-03-17,103451.69512644698,0.0,0.0,103451.69512644698,30,25.55,104243.16605467157,95736.02611179108,cash,,0.0,0.0,False,,100.6369980846441,39,100,0.1
2017-03-20,103147.54788210697,0.0,0.0,103147.54788210697,30,25.61,104487.96409628722,95804.77356181151,cash,,0.0,0.0,False,,100.6369980846441,39,100,0.1
2017-03-21,102536.68765608293,0.0,0.0,102536.68765608293,30,25.49,103998.3680130559,95866.38106895144,cash,,0.0,0.0,False,,100.6369980846441,39,100,0.1
2017-03-22,97594.99571916535,0.0,0.0,97594.99571916535,29,25.19,102774.37780497756,95926.3565891473,cash,,0.0,0.0,True,True,105.47996892160316,41,100,0.1
2017-03-23,97672.47486993045,0.0,0.0,97672.47486993045,29,25.17,102692.77845777234,95984.70012239902,cash,,0.0,0.0,False,,105.47996892160316,41,100,0.1
2017-03-24,98595.77024369426,0.0,0.0,98595.77024369426,29,25.15,102611.1791105671,96039.37168502652,cash,,0.0,0.0,False,,105.47996892160316,41,100,0.1
2017-03-27,98957.13019183005,0.0,0.0,98957.13019183005,29,25.06,102243.9820481436,96098.9392084863,cash,,0.0,0.0,False,,105.47996892160316,41,100,0.1
2017-03-28,98994.11954238781,0.0,0.0,98994.11954238781,29,25.15,102611.1791105671,96164.4226846185,cash,,0.0,0.0,False,,105.47996892160316,41,100,0.1
2017-03-29,100437.68618022976,0.0,0.0,100437.68618022976,30,25.29,103182.37454100365,96235.41411668705,cash,,0.0,0.0,True,True,122.6668184017704,48,100,0.1
2017-03-30,100368.35271891508,0.0,0.0,100368.35271891508,30,25.39,103590.37127702977,96310.28151774785,cash,,0.0,0.0,False,,122.6668184017704,48,100,0.1
2017-03-31,102324.28061109188,0.0,0.0,102324.28061109188,30,25.52,104120.76703386373,96381.0689514484,cash,,0.0,0.0,False,,122.6668184017704,48,100,0.1
2017-04-03,102174.92608103862,0.0,0.0,102174.92608103862,30,25.44,103794.36964504283,96454.50836393308,cash,,0.0,0.0,False,,122.6668184017704,48,100,0.1
2017-04-04,101101.32312923837,0.0,0.0,101101.32312923837,30,25.41,103671.97062423501,96526.51978784168,cash,,0.0,0.0,False,,122.6668184017704,48,100,0.1
2017-04-05,101120.26205323757,0.0,0.0,101120.26205323757,30,25.32,103304.7735618115,96593.02325581395,cash,,0.0,0.0,True,True,132.2093191905194,52,100,0.1
2017-04-06,99384.70656141377,0.0,0.0,99384.70656141377,30,25.32,103304.7735618115,96660.34271725825,cash,,0.0,0.0,False,,132.2093191905194,52,100,0.1
2017-04-07,100489.63734608381,0.0,0.0,100489.63734608381,30,25.35,103427.17258261933,96727.86617707058,cash,,0.0,0.0,False,,132.2093191905194,52,100,0.1
2017-04-10,100419.95516957076,0.0,0.0,100419.95516957076,30,25.29,103182.37454100365,96790.49367605058,cash,,0.0,0.0,False,,132.2093191905194,52,100,0.1
2017-04-11,99913.85903061302,0.0,0.0,99913.85903061302,30,25.32,103304.7735618115,96869.0330477356,cash,,0.0,0.0,False,,132.2093191905194,52,100,0.1
2017-04-12,100427.31369166392,0.0,0.0,100427.31369166392,31,25.27,103100.77519379843,96952.67237862095,cash,,0.0,0.0,True,True,158.0757760727151,61,100,0.1
2017-04-13,98617.58821860015,0.0,0.0,98617.58821860015,31,25.21,102855.97715218278,97028.96776825786,cash,,0.0,0.0,False,,158.0757760727151,61,100,0.1
2017-04-17,97136.4380616439,0.0,0.0,97136.4380616439,31,25.11,102447.98041615666,97100.36719706243,cash,,0.0,0.0,False,,158.0757760727151,61,100,0.1
2017-04-18,98346.31472601171,0.0,0.0,98346.31472601171,31,25.28,103141.57486740105,97164.2186862505,cash,,0.0,0.0,False,,158.0757760727151,61,100,0.1
2017-04-19,98131.38901138066,0.0,0.0,98131.38901138066,31,25.2,102815.17747858015,97226.84618523052,cash,,0.0,0.0,True,True,170.28152700529503,66,100,0.1
2017-04-20,98190.76306910177,0.0,0.0,98190.76306910177,31,25.22,102896.77682578537,97297.63361893104,cash,,0.0,0.0,False,,170.28152700529503,66,100,0.1
2017-04-21,99517.24830597386,0.0,0.0,99517.24830597386,31,25.44,103794.36964504283,97364.95308037534,cash,,0.0,0.0,False,,170.28152700529503,66,100,0.1
2017-04-24,99189.29700920549,0.0,0.0,99189.29700920549,31,25.35,103427.17258261933,97437.16850265197,cash,,0.0,0.0,False,,170.28152700529503,66,100,0.1
2017-04-25,101118.66925016648,0.0,0.0,101118.66925016648,31,25.61,104487.96409628722,97505.71195430434,cash,,0.0,0.0,False,,170.28152700529503,66,100,0.1
2017-04-26,102690.5477072089,0.0,0.0,102690.5477072089,31,25.78,105181.55854753162,97571.60342717257,cash,,0.0,0.0,True,True,197.95723770739212,76,100,0.1
2017-04-27,103132.97706174552,0.0,0.0,103132.97706174552,31,25.74,105018.35985312116,97634.4349245206,cash,,0.0,0.0,False,,197.95723770739212,76,100,0.1
2017-04-28,103730.87596448262,0.0,0.0,103730.87596448262,31,25.76,105099.9592003264,97695.83843329253,cash,,0.0,0.0,False,,197.95723770739212,76,100,0.1
2017-05-01,103025.59209111366,0.0,0.0,103025.59209111366,31,25.7,104855.16115871072,97756.62994696041,cash,,0.0,0.0,False,,197.95723770739212,76,100,0.1
2017-05-02,104094.76531559035,0.0,0.0,104094.76531559035,31,25.81,105303.95756833944,97817.21746226029,cash,,0.0,0.0,False,,197.95723770739212,76,100,0.1
2017-05-03,102529.39074581137,0.0,0.0,102529.39074581137,29,25.74,105018.35985312116,97874.13300693594,cash,,0.0,0.0,True,True,214.32159876546376,83,100,0.1
2017-05-04,101556.27345209054,0.0,0.0,101556.27345209054,29,25.65,104651.16279069766,97933.49653202773,cash,,0.0,0.0,False,,214.32159876546376,83,100,0.1
2017-05-05,100125.64413343438,0.0,0.0,100125.64413343438,29,25.71,104895.96083231334,97992.86005711954,cash,,0.0,0.0,False,,214.32159876546376,83,100,0.1
2017-05-08,101111.1537560184,0.0,0.0,101111.1537560184,29,25.88,105589.55528355771,98053.85556915545,cash,,0.0,0.0,False,,214.32159876546376,83,100,0.1
2017-05-09,100851.49085058259,0.0,0.0,100851.49085058259,29,25.82,105344.75724194206,98110.77111383107,cash,,0.0,0.0,False,,214.32159876546376,83,100,0.1
2017-05-10,101210.49578414763,0.0,0.0,101210.49578414763,29,25.74,105018.35985312116,98170.54263565892,cash,,0.0,0.0,True,True,235.64521877053275,91,100,0.1
2017-05-11,102641.63657148107,0.0,0.0,102641.63657148107,29,25.82,105344.75724194206,98228.88616891064,cash,,0.0,0.0,False,,235.64521877053275,91,100,0.1
2017-05-12,102547.13381041076,0.0,0.0,102547.13381041076,29,25.79,105222.35822113421,98285.80171358628,cash,,0.0,0.0,False,,235.64521877053275,91,100,0.1
2017-05-15,102314.64510161213,0.0,0.0,102314.64510161213,29,25.72,104936.76050591594,98344.75724194205,cash,,0.0,0.0,False,,235.64521877053275,91,100,0.1
2017-05-16,103006.34606544462,0.0,0.0,103006.34606544462,29,25.87,105548.75560995511,98402.69277845776,cash,,0.0,0.0,False,,235.64521877053275,91,100,0.1
2017-05-17,103565.6084404262,0.0,0.0,103565.6084404262,28,25.85,105467.1562627499,98453.284373725,cash,,0.0,0.0,True,True,244.3439769531649,95,100,0.1
2017-05-18,99564.97670863094,0.0,0.0,99564.97670863094,28,25.41,103671.97062423501,98508.36393308853,cash,,0.0,0.0,False,,244.3439769531649,95,100,0.1
2017-05-19,100383.02961830478,0.0,0.0,100383.02961830478,28,25.47,103916.76866585067,98566.50346797226,cash,,0.0,0.0,False,,244.3439769531649,95,100,0.1
2017-05-22,101264.68150829543,0.0,0.0,101264.68150829543,28,25.68,104773.5618115055,98625.66299469605,cash,,0.0,0.0,False,,244.3439769531649,95,100,0.1
2017-05-23,102076.15296875362,0.0,0.0,102076.15296875362,28,25.77,105140.758873929,98682.37454100366,cash,,0.0,0.0,False,,244.3439769531649,95,100,0.1
2017-05-24,102014.13856266758,0.0,0.0,102014.13856266758,28,25.84,105426.35658914727,98740.31007751937,cash,,0.0,0.0,True,True,253.6437856237246,99,100,0.1
2017-05-25,102738.99799064497,0.0,0.0,102738.99799064497,28,25.91,105711.95430436556,98799.46960424316,cash,,0.0,0.0,False,,253.6437856237246,99,100,0.1
2017-05-26,103411.88753070685,0.0,0.0,103411.88753070685,28,25.96,105915.95267237861,98860.05711954304,cash,,0.0,0.0,False,,253.6437856237246,99,100,0.1
2017-05-30,104058.72987978252,0.0,0.0,104058.72987978252,28,25.99,106038.35169318644,98917.38066095469,cash,,0.0,0.0,False,,253.6437856237246,99,100,0.1
2017-05-31,103520.76805756114,0.0,0.0,103520.76805756114,26,25.96,105915.95267237861,98975.92819257443,cash,,0.0,0.0,True,True,263.3718994183601,103,100,0.1
2017-06-01,103219.34047765707,0.0,0.0,103219.34047765707,26,25.95,105875.15299877599,99035.49571603426,cash,,0.0,0.0,False,,263.3718994183601,103,100,0.1
2017-06-02,104955.08815288998,0.0,0.0,104955.08815288998,26,26.13,106609.54712362301,99102.61117911056,cash,,0.0,0.0,False,,263.3718994183601,103,100,0.1
2017-06-05,105852.74178446498,0.0,0.0,105852.74178446498,26,26.34,107466.34026927783,99166.87066503467,cash,,0.0,0.0,False,,263.3718994183601,103,100,0.1
2017-06-06,105833.32773317341,0.0,0.0,105833.32773317341,26,26.24,107058.34353325173,99228.47817217463,cash,,0.0,0.0,False,,263.3718994183601,103,100,0.1
2017-06-07,105883.49731547607,0.0,0.0,105883.49731547607,26,26.19,106854.34516523869,99289.88168094655,cash,,0.0,0.0,True,True,267.36873514313777,105,100,0.1
2017-06-08,106907.80561360379,0.0,0.0,106907.80561360379,26,26.14,106650.34679722563,99353.32517339861,cash,,0.0,0.0,False,,267.36873514313777,105,100,0.1
2017-06-09,108582.16104609624,0.0,0.0,108582.16104609624,26,26.22,106976.7441860465,99415.34067727455,cash,,0.0,0.0,False,,267.36873514313777,105,100,0.1
2017-06-12,105997.62411183376,0.0,0.0,105997.62411183376,26,26.2,106895.14483884128,99479.19216646267,cash,,0.0,0.0,False,,267.36873514313777,105,100,0.1
2017-06-13,104769.14353770019,0.0,0.0,104769.14353770019,26,26.16,106731.94614443084,99545.4916360669,cash,,0.0,0.0,False,,267.36873514313777,105,100,0.1
2017-06-14,105656.89202857036,0.0,0.0,105656.89202857036,28,26.3,107303.1415748674,99611.79110567116,cash,,0.0,0.0,True,True,285.0126341599254,113,100,0.1
2017-06-15,104387.08205000019,0.0,0.0,104387.08205000019,28,26.2,106895.14483884128,99674.82660138719,cash,,0.0,0.0,False,,285.0126341599254,113,100,0.1
2017-06-16,103680.46959793581,0.0,0.0,103680.46959793581,28,26.2,106895.14483884128,99739.49408404731,cash,,0.0,0.0,False,,285.0126341599254,113,100,0.1
2017-06-19,103665.22375397671,0.0,0.0,103665.22375397671,28,26.23,107017.54385964913,99809.87352101182,cash,,0.0,0.0,False,,285.0126341599254,113,100,0.1
2017-06-20,105996.55433442582,0.0,0.0,105996.55433442582,28,26.45,107915.13667890655,99877.19298245614,cash,,0.0,0.0,False,,285.0126341599254,113,100,0.1
2017-06-21,104959.82162501304,0.0,0.0,104959.82162501304,28,26.33,107425.54059567522,99939.0044879641,cash,,0.0,0.0,True,True,295.77142962414854,117,100,0.1
2017-06-22,105556.58560621514,0.0,0.0,105556.58560621514,28,26.19,106854.34516523869,100002.24398204815,cash,,0.0,0.0,False,,295.77142962414854,117,100,0.1
2017-06-23,105389.2004652877,0.0,0.0,105389.2004652877,28,26.3,107303.1415748674,100065.8914728682,cash,,0.0,0.0,False,,295.77142962414854,117,100,0.1
2017-06-26,106041.46783853516,0.0,0.0,106041.46783853516,28,26.35,107507.13994288046,100130.55895552834,cash,,0.0,0.0,False,,295.77142962414854,117,100,0.1
2017-06-27,105489.43275483929,0.0,0.0,105489.43275483929,28,26.38,107629.53896368828,100199.51040391675,cash,,0.0,0.0,False,,295.77142962414854,117,100,0.1
2017-06-28,103292.28895276126,0.0,0.0,103292.28895276126,27,26.06,106323.94940840473,100268.66585067318,cash,,0.0,0.0,True,True,306.39434653570675,122,100,0.1
2017-06-29,105244.73681295819,0.0,0.0,105244.73681295819,27,26.36,107547.93961648305,100340.26927784576,cash,,0.0,0.0,False,,306.39434653570675,122,100,0.1
2017-06-30,102735.13009718772,0.0,0.0,102735.13009718772,27,26.08,106405.54875560994,100415.95267237861,cash,,0.0,0.0,False,,306.39434653570675,122,100,0.1
2017-07-03,102396.00114805231,0.0,0.0,102396.00114805231,27,26.22,106976.7441860465,100492.0440636475,cash,,0.0,0.0,False,,306.39434653570675,122,100,0.1
2017-07-05,101684.31728771256,0.0,0.0,101684.31728771256,28,26.24,107058.34353325173,100566.70746634025,cash,,0.0,0.0,True,True,320.98391806015246,127,100,0.1
2017-07-06,102580.35409216849,0.0,0.0,102580.35409216849,28,26.33,107425.54059567522,100633.21093431252,cash,,0.0,0.0,False,,320.98391806015246,127,100,0.1
2017-07-07,101503.17041126183,0.0,0.0,101503.17041126183,28,26.0,106079.15136678905,100703.182374541,cash,,0.0,0.0,False,,320.98391806015246,127,100,0.1
2017-07-10,103180.46392523414,0.0,0.0,103180.46392523414,28,26.19,106854.34516523869,100769.88984088127,cash,,0.0,0.0,False,,320.98391806015246,127,100,0.1
2017-07-11,103966.18045267527,0.0,0.0,103966.18045267527,28,26.23,107017.54385964913,100833.12933496531,cash,,0.0,0.0,False,,320.98391806015246,127,100,0.1
2017-07-12,105251.71997965645,0.0,0.0,105251.71997965645,28,26.23,107017.54385964913,100902.69277845776,cash,,0.0,0.0,True,True,329.60733657086115,131,100,0.1
2017-07-13,106543.10987875216,0.0,0.0,106543.10987875216,28,26.41,107751.93798449612,100976.94818441453,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-14,105744.87182806409,0.0,0.0,105744.87182806409,28,26.47,107996.73602611177,101050.99959200325,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-17,106320.02483721435,0.0,0.0,106320.02483721435,28,26.6,108527.13178294573,101121.17503059974,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-18,106006.37321015348,0.0,0.0,106006.37321015348,28,26.5,108119.13504691962,101195.4304365565,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-19,106623.69287426813,0.0,0.0,106623.69287426813,28,26.52,108200.73439412483,101267.84985720112,cash,,0.0,0.0,True,True,329.60733657086115,131,100,0.1
2017-07-20,107862.02841354125,0.0,0.0,107862.02841354125,28,26.7,108935.12851897185,101344.96124031008,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-21,107993.5018946176,0.0,0.0,107993.5018946176,28,26.75,109139.1268869849,101423.29661362708,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-24,107483.00382836186,0.0,0.0,107483.00382836186,28,26.69,108894.32884536922,101497.96001631985,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-25,108597.37411798292,0.0,0.0,108597.37411798292,28,26.67,108812.729498164,101575.88739290084,cash,,0.0,0.0,False,,329.60733657086115,131,100,0.1
2017-07-26,108350.7254312388,0.0,0.0,108350.7254312388,28,26.79,109302.32558139534,101653.81476948183,cash,,0.0,0.0,True,True,333.45380277128976,133,100,0.1
2017-07-27,109185.48391358744,0.0,0.0,109185.48391358744,28,26.8,109343.12525499797,101728.27417380661,cash,,0.0,0.0,False,,333.45380277128976,133,100,0.1
2017-07-28,107432.00942649953,0.0,0.0,107432.00942649953,28,26.68,108853.52917176663,101806.60954712359,cash,,0.0,0.0,False,,333.45380277128976,133,100,0.1
2017-07-31,107658.46512177271,0.0,0.0,107658.46512177271,28,26.61,108567.93145654832,101885.76091391269,cash,,0.0,0.0,False,,333.45380277128976,133,100,0.1
2017-08-01,106842.09050500389,0.0,0.0,106842.09050500389,28,26.66,108771.92982456139,101966.54426764586,cash,,0.0,0.0,False,,333.45380277128976,133,100,0.1
2017-08-02,107536.10756977805,0.0,0.0,107536.10756977805,29,26.65,108731.1301509588,102047.12362301098,cash,,0.0,0.0,True,True,347.3134857803966,138,100,0.1
2017-08-03,106399.180209981,0.0,0.0,106399.180209981,29,26.64,108690.33047735617,102129.9469604243,cash,,0.0,0.0,False,,347.3134857803966,138,100,0.1
2017-08-04,107503.64588844194,0.0,0.0,107503.64588844194,29,26.64,108690.33047735617,102208.89432884534,cash,,0.0,0.0,False,,347.3134857803966,138,100,0.1
2017-08-07,108133.01994152472,0.0,0.0,108133.01994152472,29,26.67,108812.729498164,102289.2696858425,cash,,0.0,0.0,False,,347.3134857803966,138,100,0.1
2017-08-08,109924.82073414965,0.0,0.0,109924.82073414965,29,26.74,109098.32721338229,102368.82904936759,cash,,0.0,0.0,False,,347.3134857803966,138,100,0.1
2017-08-09,109599.15084343472,0.0,0.0,109599.15084343472,31,26.68,108853.52917176663,102447.77641778864,cash,,0.0,0.0,True,True,366.76768082372644,147,100,0.1
2017-08-10,109252.03281059726,0.0,0.0,109252.03281059726,31,26.64,108690.33047735617,102517.54385964913,cash,,0.0,0.0,False,,366.76768082372644,147,100,0.1
2017-08-11,106248.43016802317,0.0,0.0,106248.43016802317,31,26.29,107262.34190126478,102589.96328029376,cash,,0.0,0.0,False,,366.76768082372644,147,100,0.1
2017-08-14,107871.64164722376,0.0,0.0,107871.64164722376,31,26.32,107384.74092207263,102667.89065687473,cash,,0.0,0.0,False,,366.76768082372644,147,100,0.1
2017-08-15,110360.20824318333,0.0,0.0,110360.20824318333,31,26.57,108404.7327621379,102747.0420236638,cash,,0.0,0.0,False,,366.76768082372644,147,100,0.1
2017-08-16,110970.82912446541,0.0,0.0,110970.82912446541,31,26.56,108363.93308853527,102828.84536923704,cash,,0.0,0.0,True,True,370.1343811050794,149,100,0.1
2017-08-17,111571.04684477004,0.0,0.0,111571.04684477004,31,26.6,108527.13178294573,102901.26478988166,cash,,0.0,0.0,False,,370.1343811050794,149,100,0.1
2017-08-18,109572.28871930666,0.0,0.0,109572.28871930666,31,26.16,106731.94614443084,102977.15218278253,cash,,0.0,0.0,False,,370.1343811050794,149,100,0.1
2017-08-21,109949.3195321069,0.0,0.0,109949.3195321069,31,26.17,106772.74581803347,103054.67156262748,cash,,0.0,0.0,False,,370.1343811050794,149,100,0.1
2017-08-22,109398.92810684572,0.0,0.0,109398.92810684572,31,26.11,106527.94777641779,103140.14687882496,cash,,0.0,0.0,False,,370.1343811050794,149,100,0.1
2017-08-23,111445.99254270944,0.0,0.0,111445.99254270944,31,26.35,107507.13994288046,103225.21419828638,cash,,0.0,0.0,True,True,389.1111437156595,156,100,0.1
2017-08-24,111430.85539234872,0.0,0.0,111430.85539234872,31,26.34,107466.34026927783,103303.34557323542,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-08-25,111395.96771864315,0.0,0.0,111395.96771864315,31,26.27,107180.74255405956,103376.58098735209,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-08-28,110584.38224289511,0.0,0.0,110584.38224289511,31,26.36,107547.93961648305,103445.5324357405,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-08-29,111702.3849863125,0.0,0.0,111702.3849863125,31,26.33,107425.54059567522,103512.6478988168,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-08-30,112105.67412293181,0.0,0.0,112105.67412293181,31,26.37,107588.73929008568,103584.6593227254,cash,,0.0,0.0,True,True,389.1111437156595,156,100,0.1
2017-08-31,113629.68745878615,0.0,0.0,113629.68745878615,31,26.52,108200.73439412483,103657.28274173809,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-09-01,115069.32168884111,0.0,0.0,115069.32168884111,31,26.71,108975.92819257444,103728.27417380661,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-09-05,115719.51602832676,0.0,0.0,115719.51602832676,31,26.8,109343.12525499797,103794.16564667481,cash,,0.0,0.0,False,,389.1111437156595,156,100,0.1
2017-09-06,114968.07552906379,0.0,0.0,114968.07552906379,31,26.55,108323.13341493267,103859.85312117502,cash,,0.0,0.0,True,True,393.80991326132363,159,100,0.1
2017-09-07,114440.40054469413,0.0,0.0,114440.40054469413,31,26.63,108649.53080375357,103925.54059567521,cash,,0.0,0.0,False,,393.80991326132363,159,100,0.1
2017-09-08,115699.11348841009,0.0,0.0,115699.11348841009,31,26.58,108445.5324357405,103989.39208486333,cash,,0.0,0.0,False,,393.80991326132363,159,100,0.1
2017-09-11,115406.46013170708,0.0,0.0,115406.46013170708,31,26.61,108567.93145654832,104054.26356589147,cash,,0.0,0.0,False,,393.80991326132363,159,100,0.1
2017-09-12,117306.83098719618,0.0,0.0,117306.83098719618,31,26.86,109587.92329661362,104119.95104039166,cash,,0.0,0.0,False,,393.80991326132363,159,100,0.1
2017-09-13,117529.52063515283,0.0,0.0,117529.52063515283,31,26.92,109832.7213382293,104187.474500204,cash,,0.0,0.0,True,True,399.8056504158952,161,100,0.1
2017-09-14,117324.79590161517,0.0,0.0,117324.79590161517,31,27.04,110322.31742146061,104255.2019583843,cash,,0.0,0.0,False,,399.8056504158952,161,100,0.1
2017-09-15,117808.35879386016,0.0,0.0,117808.35879386016,31,26.99,110118.31905344756,104323.54141166869,cash,,0.0,0.0,False,,399.8056504158952,161,100,0.1
2017-09-18,118182.17722996566,0.0,0.0,118182.17722996566,31,27.01,110199.9184006528,104393.92084863319,cash,,0.0,0.0,False,,399.8056504158952,161,100,0.1
2017-09-19,119712.11765835118,0.0,0.0,119712.11765835118,31,27.07,110444.71644226846,104467.76825785391,cash,,0.0,0.0,False,,399.8056504158952,161,100,0.1
2017-09-20,118383.44326082045,0.0,0.0,118383.44326082045,31,27.12,110648.71481028151,104541.61566707466,cash,,0.0,0.0,True,True,403.1845164367977,163,100,0.1
2017-09-21,117746.26109349044,0.0,0.0,117746.26109349044,31,27.12,110648.71481028151,104610.36311709507,cash,,0.0,0.0,False,,403.1845164367977,163,100,0.1
2017-09-22,117289.68301486532,0.0,0.0,117289.68301486532,31,27.05,110363.11709506324,104678.49857201142,cash,,0.0,0.0,False,,403.1845164367977,163,100,0.1
