date,portfolio_value,cash,cash_percentage,invested_value,positions,sptm_close,sptm_value,sptm_200dma_value,defensive_mode,defensive_symbol,defensive_value,reserve_percentage,strategy_ran,market_health,fees_paid_cumulative,trade_count,raw_rank_consideration_limit,max_position_fraction
2017-03-16,102797.26254065886,4.547473508864641e-13,4.423730162139291e-16,102797.26254065886,30,25.57,104324.76540187678,95664.42268461852,cash,,0.0,4.423730162139291e-16,False,,223.41469404443646,39,100,0.1
2017-03-17,103307.57213560355,4.547473508864641e-13,4.4018782116915286e-16,103307.57213560355,30,25.55,104243.16605467157,95736.02611179108,cash,,0.0,4.4018782116915286e-16,False,,223.41469404443646,39,100,0.1
2017-03-20,103003.79675146351,4.547473508864641e-13,4.414860085048301e-16,103003.79675146351,30,25.61,104487.96409628722,95804.77356181151,cash,,0.0,4.414860085048301e-16,False,,223.41469404443646,39,100,0.1
2017-03-21,102392.14154958438,4.547473508864641e-13,4.441232930617516e-16,102392.14154958438,30,25.49,103998.3680130559,95866.38106895144,cash,,0.0,4.441232930617516e-16,False,,223.41469404443646,39,100,0.1
2017-03-22,97455.15636863098,0.0,0.0,97455.15636863098,29,25.19,102774.37780497756,95926.3565891473,cash,,0.0,0.0,True,True,233.93509041701017,41,100,0.1
2017-03-23,97534.13736009618,0.0,0.0,97534.13736009618,29,25.17,102692.77845777234,95984.70012239902,cash,,0.0,0.0,False,,233.93509041701017,41,100,0.1
2017-03-24,98456.33011409822,0.0,0.0,98456.33011409822,29,25.15,102611.1791105671,96039.37168502652,cash,,0.0,0.0,False,,233.93509041701017,41,100,0.1
2017-03-27,98820.04487132658,0.0,0.0,98820.04487132658,29,25.06,102243.9820481436,96098.9392084863,cash,,0.0,0.0,False,,233.93509041701017,41,100,0.1
2017-03-28,98856.72790663269,0.0,0.0,98856.72790663269,29,25.15,102611.1791105671,96164.4226846185,cash,,0.0,0.0,False,,233.93509041701017,41,100,0.1
2017-03-29,100279.37821388594,0.0,0.0,100279.37821388594,30,25.29,103182.37454100365,96235.41411668705,cash,,0.0,0.0,True,True,271.46512408123584,48,100,0.1
2017-03-30,100209.14745137292,0.0,0.0,100209.14745137292,30,25.39,103590.37127702977,96310.28151774785,cash,,0.0,0.0,False,,271.46512408123584,48,100,0.1
2017-03-31,102161.81120540161,0.0,0.0,102161.81120540161,30,25.52,104120.76703386373,96381.0689514484,cash,,0.0,0.0,False,,271.46512408123584,48,100,0.1
2017-04-03,102007.83345536579,0.0,0.0,102007.83345536579,30,25.44,103794.36964504283,96454.50836393308,cash,,0.0,0.0,False,,271.46512408123584,48,100,0.1
2017-04-04,100935.46682908006,0.0,0.0,100935.46682908006,30,25.41,103671.97062423501,96526.51978784168,cash,,0.0,0.0,False,,271.46512408123584,48,100,0.1
2017-04-05,100935.89297630006,0.0,0.0,100935.89297630006,30,25.32,103304.7735618115,96593.02325581395,cash,,0.0,0.0,True,True,292.0760238490144,52,100,0.1
2017-04-06,99207.34697360978,0.0,0.0,99207.34697360978,30,25.32,103304.7735618115,96660.34271725825,cash,,0.0,0.0,False,,292.0760238490144,52,100,0.1
2017-04-07,100311.21062967139,0.0,0.0,100311.21062967139,30,25.35,103427.17258261933,96727.86617707058,cash,,0.0,0.0,False,,292.0760238490144,52,100,0.1
2017-04-10,100237.65998027628,0.0,0.0,100237.65998027628,30,25.29,103182.37454100365,96790.49367605058,cash,,0.0,0.0,False,,292.0760238490144,52,100,0.1
2017-04-11,99735.68931048564,0.0,0.0,99735.68931048564,30,25.32,103304.7735618115,96869.0330477356,cash,,0.0,0.0,False,,292.0760238490144,52,100,0.1
2017-04-12,100212.33315386836,0.0,0.0,100212.33315386836,31,25.27,103100.77519379843,96952.67237862095,cash,,0.0,0.0,True,True,351.62487091033285,61,100,0.1
2017-04-13,98411.40778280928,0.0,0.0,98411.40778280928,31,25.21,102855.97715218278,97028.96776825786,cash,,0.0,0.0,False,,351.62487091033285,61,100,0.1
2017-04-17,96934.88822347694,0.0,0.0,96934.88822347694,31,25.11,102447.98041615666,97100.36719706243,cash,,0.0,0.0,False,,351.62487091033285,61,100,0.1
2017-04-18,98158.44230918384,0.0,0.0,98158.44230918384,31,25.28,103141.57486740105,97164.2186862505,cash,,0.0,0.0,False,,351.62487091033285,61,100,0.1
2017-04-19,97928.09791803555,0.0,0.0,97928.09791803555,31,25.2,102815.17747858015,97226.84618523052,cash,,0.0,0.0,True,True,378.20551051911,66,100,0.1
2017-04-20,97990.20913031192,0.0,0.0,97990.20913031192,31,25.22,102896.77682578537,97297.63361893104,cash,,0.0,0.0,False,,378.20551051911,66,100,0.1
2017-04-21,99311.82875236683,0.0,0.0,99311.82875236683,31,25.44,103794.36964504283,97364.95308037534,cash,,0.0,0.0,False,,378.20551051911,66,100,0.1
2017-04-24,98984.29869200934,0.0,0.0,98984.29869200934,31,25.35,103427.17258261933,97437.16850265197,cash,,0.0,0.0,False,,378.20551051911,66,100,0.1
2017-04-25,100910.88315079846,0.0,0.0,100910.88315079846,31,25.61,104487.96409628722,97505.71195430434,cash,,0.0,0.0,False,,378.20551051911,66,100,0.1
2017-04-26,102444.29431786467,1.1368683772161603e-13,1.1097429923121725e-16,102444.29431786467,31,25.78,105181.55854753162,97571.60342717257,cash,,0.0,1.1097429923121725e-16,True,True,441.1796949148608,76,100,0.1
2017-04-27,102884.35478985483,1.1368683772161603e-13,1.1049963617289109e-16,102884.35478985483,31,25.74,105018.35985312116,97634.4349245206,cash,,0.0,1.1049963617289109e-16,False,,441.1796949148608,76,100,0.1
2017-04-28,103486.1093490071,1.1368683772161603e-13,1.0985709911869133e-16,103486.1093490071,31,25.76,105099.9592003264,97695.83843329253,cash,,0.0,1.0985709911869133e-16,False,,441.1796949148608,76,100,0.1
2017-05-01,102785.03396814904,1.1368683772161603e-13,1.1060641158794114e-16,102785.03396814904,31,25.7,104855.16115871072,97756.62994696041,cash,,0.0,1.1060641158794114e-16,False,,441.1796949148608,76,100,0.1
2017-05-02,103855.82386808458,1.1368683772161603e-13,1.0946602076549754e-16,103855.82386808458,31,25.81,105303.95756833944,97817.21746226029,cash,,0.0,1.0946602076549754e-16,False,,441.1796949148608,76,100,0.1
2017-05-03,102271.65541310527,2.2737367544323206e-13,2.2232325713786777e-16,102271.65541310527,29,25.74,105018.35985312116,97874.13300693594,cash,,0.0,2.2232325713786777e-16,True,True,476.24222587633295,83,100,0.1
2017-05-04,101303.53379969083,2.2737367544323206e-13,2.244479209311906e-16,101303.53379969083,29,25.65,104651.16279069766,97933.49653202773,cash,,0.0,2.244479209311906e-16,False,,476.24222587633295,83,100,0.1
2017-05-05,99879.98225662063,2.2737367544323206e-13,2.2764689210601094e-16,99879.98225662063,29,25.71,104895.96083231334,97992.86005711954,cash,,0.0,2.2764689210601094e-16,False,,476.24222587633295,83,100,0.1
2017-05-08,100860.96248313226,2.2737367544323206e-13,2.2543278375045994e-16,100860.96248313226,29,25.88,105589.55528355771,98053.85556915545,cash,,0.0,2.2543278375045994e-16,False,,476.24222587633295,83,100,0.1
2017-05-09,100604.23983989147,2.2737367544323206e-13,2.2600804479521955e-16,100604.23983989147,29,25.82,105344.75724194206,98110.77111383107,cash,,0.0,2.2600804479521955e-16,False,,476.24222587633295,83,100,0.1
2017-05-10,100935.6942614828,4.547473508864641e-13,4.505317511448439e-16,100935.6942614828,29,25.74,105018.35985312116,98170.54263565892,cash,,0.0,4.505317511448439e-16,True,True,523.8943412381301,91,100,0.1
2017-05-11,102359.09609565024,4.547473508864641e-13,4.442666731460016e-16,102359.09609565024,29,25.82,105344.75724194206,98228.88616891064,cash,,0.0,4.442666731460016e-16,False,,523.8943412381301,91,100,0.1
2017-05-12,102265.26177783847,4.547473508864641e-13,4.446743136240725e-16,102265.26177783847,29,25.79,105222.35822113421,98285.80171358628,cash,,0.0,4.446743136240725e-16,False,,523.8943412381301,91,100,0.1
2017-05-15,102036.033374761,4.547473508864641e-13,4.456732938806573e-16,102036.033374761,29,25.72,104936.76050591594,98344.75724194205,cash,,0.0,4.456732938806573e-16,False,,523.8943412381301,91,100,0.1
2017-05-16,102728.88953160007,4.547473508864641e-13,4.4266744531155565e-16,102728.88953160007,29,25.87,105548.75560995511,98402.69277845776,cash,,0.0,4.4266744531155565e-16,False,,523.8943412381301,91,100,0.1
2017-05-17,103278.05414753457,2.2737367544323206e-13,2.2015681581144493e-16,103278.05414753457,28,25.85,105467.1562627499,98453.284373725,cash,,0.0,2.2015681581144493e-16,True,True,541.9536359614618,95,100,0.1
2017-05-18,99281.8896693591,2.2737367544323206e-13,2.2901827936641836e-16,99281.8896693591,28,25.41,103671.97062423501,98508.36393308853,cash,,0.0,2.2901827936641836e-16,False,,541.9536359614618,95,100,0.1
2017-05-19,100097.34482398345,2.2737367544323206e-13,2.2715255418918267e-16,100097.34482398345,28,25.47,103916.76866585067,98566.50346797226,cash,,0.0,2.2715255418918267e-16,False,,541.9536359614618,95,100,0.1
2017-05-22,100976.01323688909,2.2737367544323206e-13,2.2517592857406128e-16,100976.01323688909,28,25.68,104773.5618115055,98625.66299469605,cash,,0.0,2.2517592857406128e-16,False,,541.9536359614618,95,100,0.1
2017-05-23,101786.26686264286,2.2737367544323206e-13,2.233834508834725e-16,101786.26686264286,28,25.77,105140.758873929,98682.37454100366,cash,,0.0,2.233834508834725e-16,False,,541.9536359614618,95,100,0.1
2017-05-24,101714.72073241658,0.0,0.0,101714.72073241658,28,25.84,105426.35658914727,98740.31007751937,cash,,0.0,0.0,True,True,561.8222265561733,99,100,0.1
2017-05-25,102438.76774567153,0.0,0.0,102438.76774567153,28,25.91,105711.95430436556,98799.46960424316,cash,,0.0,0.0,False,,561.8222265561733,99,100,0.1
2017-05-26,103110.16158156637,0.0,0.0,103110.16158156637,28,25.96,105915.95267237861,98860.05711954304,cash,,0.0,0.0,False,,561.8222265561733,99,100,0.1
2017-05-30,103753.93411827798,0.0,0.0,103753.93411827798,28,25.99,106038.35169318644,98917.38066095469,cash,,0.0,0.0,False,,561.8222265561733,99,100,0.1
2017-05-31,103208.05237752208,0.0,0.0,103208.05237752208,26,25.96,105915.95267237861,98975.92819257443,cash,,0.0,0.0,True,True,582.9710249814163,103,100,0.1
2017-06-01,102907.64112352557,0.0,0.0,102907.64112352557,26,25.95,105875.15299877599,99035.49571603426,cash,,0.0,0.0,False,,582.9710249814163,103,100,0.1
2017-06-02,104639.52845799847,0.0,0.0,104639.52845799847,26,26.13,106609.54712362301,99102.61117911056,cash,,0.0,0.0,False,,582.9710249814163,103,100,0.1
2017-06-05,105534.78782645441,0.0,0.0,105534.78782645441,26,26.34,107466.34026927783,99166.87066503467,cash,,0.0,0.0,False,,582.9710249814163,103,100,0.1
2017-06-06,105515.59463968643,0.0,0.0,105515.59463968643,26,26.24,107058.34353325173,99228.47817217463,cash,,0.0,0.0,False,,582.9710249814163,103,100,0.1
2017-06-07,105561.2829407961,0.0,0.0,105561.2829407961,26,26.19,106854.34516523869,99289.88168094655,cash,,0.0,0.0,True,True,590.9473276405746,105,100,0.1
2017-06-08,106582.64822600118,0.0,0.0,106582.64822600118,26,26.14,106650.34679722563,99353.32517339861,cash,,0.0,0.0,False,,590.9473276405746,105,100,0.1
2017-06-09,108253.09446574906,0.0,0.0,108253.09446574906,26,26.22,106976.7441860465,99415.34067727455,cash,,0.0,0.0,False,,590.9473276405746,105,100,0.1
2017-06-12,105675.78090077902,0.0,0.0,105675.78090077902,26,26.2,106895.14483884128,99479.19216646267,cash,,0.0,0.0,False,,590.9473276405746,105,100,0.1
2017-06-13,104449.3777127467,0.0,0.0,104449.3777127467,26,26.16,106731.94614443084,99545.4916360669,cash,,0.0,0.0,False,,590.9473276405746,105,100,0.1
2017-06-14,105312.9941975752,2.842170943040401e-14,2.6987846701122858e-17,105312.9941975752,28,26.3,107303.1415748674,99611.79110567116,cash,,0.0,2.6987846701122858e-17,True,True,627.8045467855516,113,100,0.1
2017-06-15,104047.49160030339,2.842170943040401e-14,2.731609286611685e-17,104047.49160030339,28,26.2,106895.14483884128,99674.82660138719,cash,,0.0,2.731609286611685e-17,False,,627.8045467855516,113,100,0.1
2017-06-16,103344.01901421047,2.842170943040401e-14,2.7502036113474395e-17,103344.01901421047,28,26.2,106895.14483884128,99739.49408404731,cash,,0.0,2.7502036113474395e-17,False,,627.8045467855516,113,100,0.1
2017-06-19,103327.2480716258,2.842170943040401e-14,2.7506499941527772e-17,103327.2480716258,28,26.23,107017.54385964913,99809.87352101182,cash,,0.0,2.7506499941527772e-17,False,,627.8045467855516,113,100,0.1
2017-06-20,105650.29728374013,2.842170943040401e-14,2.6901684293488672e-17,105650.29728374013,28,26.45,107915.13667890655,99877.19298245614,cash,,0.0,2.6901684293488672e-17,False,,627.8045467855516,113,100,0.1
2017-06-21,104602.20445062096,0.0,0.0,104602.20445062096,28,26.33,107425.54059567522,99939.0044879641,cash,,0.0,0.0,True,True,652.0267123215455,117,100,0.1
2017-06-22,105198.16369412502,0.0,0.0,105198.16369412502,28,26.19,106854.34516523869,100002.24398204815,cash,,0.0,0.0,False,,652.0267123215455,117,100,0.1
2017-06-23,105031.40222717772,0.0,0.0,105031.40222717772,28,26.3,107303.1415748674,100065.8914728682,cash,,0.0,0.0,False,,652.0267123215455,117,100,0.1
2017-06-26,105679.54261361592,0.0,0.0,105679.54261361592,28,26.35,107507.13994288046,100130.55895552834,cash,,0.0,0.0,False,,652.0267123215455,117,100,0.1
2017-06-27,105128.23087522059,0.0,0.0,105128.23087522059,28,26.38,107629.53896368828,100199.51040391675,cash,,0.0,0.0,False,,652.0267123215455,117,100,0.1
2017-06-28,102925.11443886117,0.0,0.0,102925.11443886117,27,26.06,106323.94940840473,100268.66585067318,cash,,0.0,0.0,True,True,673.8758993448977,122,100,0.1
2017-06-29,104872.32664357222,0.0,0.0,104872.32664357222,27,26.36,107547.93961648305,100340.26927784576,cash,,0.0,0.0,False,,673.8758993448977,122,100,0.1
2017-06-30,102367.76177675843,0.0,0.0,102367.76177675843,27,26.08,106405.54875560994,100415.95267237861,cash,,0.0,0.0,False,,673.8758993448977,122,100,0.1
2017-07-03,102028.93056981447,0.0,0.0,102028.93056981447,27,26.22,106976.7441860465,100492.0440636475,cash,,0.0,0.0,False,,673.8758993448977,122,100,0.1
2017-07-05,101299.01943207945,2.2737367544323206e-13,2.244579234014058e-16,101299.01943207945,28,26.24,107058.34353325173,100566.70746634025,cash,,0.0,2.244579234014058e-16,True,True,707.5646129427316,127,100,0.1
2017-07-06,102192.05848868455,2.2737367544323206e-13,2.2249642370048603e-16,102192.05848868455,28,26.33,107425.54059567522,100633.21093431252,cash,,0.0,2.2249642370048603e-16,False,,707.5646129427316,127,100,0.1
2017-07-07,101119.02713586185,2.2737367544323206e-13,2.2485745945492195e-16,101119.02713586185,28,26.0,106079.15136678905,100703.182374541,cash,,0.0,2.2485745945492195e-16,False,,707.5646129427316,127,100,0.1
2017-07-10,102792.41759119053,2.2737367544323206e-13,2.2119693336477993e-16,102792.41759119053,28,26.19,106854.34516523869,100769.88984088127,cash,,0.0,2.2119693336477993e-16,False,,707.5646129427316,127,100,0.1
2017-07-11,103576.57537799027,2.2737367544323206e-13,2.1952229508791842e-16,103576.57537799027,28,26.23,107017.54385964913,100833.12933496531,cash,,0.0,2.1952229508791842e-16,False,,707.5646129427316,127,100,0.1
2017-07-12,104847.50675805229,0.0,0.0,104847.50675805229,28,26.23,107017.54385964913,100902.69277845776,cash,,0.0,0.0,True,True,725.3769477771513,131,100,0.1
2017-07-13,106133.72637144104,0.0,0.0,106133.72637144104,28,26.41,107751.93798449612,100976.94818441453,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-14,105337.2998577949,0.0,0.0,105337.2998577949,28,26.47,107996.73602611177,101050.99959200325,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-17,105912.25341396059,0.0,0.0,105912.25341396059,28,26.6,108527.13178294573,101121.17503059974,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-18,105599.02465123333,0.0,0.0,105599.02465123333,28,26.5,108119.13504691962,101195.4304365565,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-19,106214.68204660011,0.0,0.0,106214.68204660011,28,26.52,108200.73439412483,101267.84985720112,cash,,0.0,0.0,True,True,725.3769477771513,131,100,0.1
2017-07-20,107448.02883848526,0.0,0.0,107448.02883848526,28,26.7,108935.12851897185,101344.96124031008,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-21,107579.0068720543,0.0,0.0,107579.0068720543,28,26.75,109139.1268869849,101423.29661362708,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-24,107069.58138822195,0.0,0.0,107069.58138822195,28,26.69,108894.32884536922,101497.96001631985,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-25,108180.92592538026,0.0,0.0,108180.92592538026,28,26.67,108812.729498164,101575.88739290084,cash,,0.0,0.0,False,,725.3769477771513,131,100,0.1
2017-07-26,107928.36168038532,2.2737367544323206e-13,2.1067092273351398e-16,107928.36168038532,28,26.79,109302.32558139534,101653.81476948183,cash,,0.0,2.1067092273351398e-16,True,True,732.9154609326463,133,100,0.1
2017-07-27,108761.39342770952,2.2737367544323206e-13,2.090573394449572e-16,108761.39342770952,28,26.8,109343.12525499797,101728.27417380661,cash,,0.0,2.090573394449572e-16,False,,732.9154609326463,133,100,0.1
2017-07-28,107013.06918728359,2.2737367544323206e-13,2.1247281025582527e-16,107013.06918728359,28,26.68,108853.52917176663,101806.60954712359,cash,,0.0,2.1247281025582527e-16,False,,732.9154609326463,133,100,0.1
2017-07-31,107240.3372321277,2.2737367544323206e-13,2.120225293128919e-16,107240.3372321277,28,26.61,108567.93145654832,101885.76091391269,cash,,0.0,2.120225293128919e-16,False,,732.9154609326463,133,100,0.1
2017-08-01,106424.5807810412,2.2737367544323206e-13,2.1364770598536115e-16,106424.5807810412,28,26.66,108771.92982456139,101966.54426764586,cash,,0.0,2.1364770598536115e-16,False,,732.9154609326463,133,100,0.1
2017-08-02,107099.3314385568,0.0,0.0,107099.3314385568,29,26.65,108731.1301509588,102047.12362301098,cash,,0.0,0.0,True,True,764.0910836849855,138,100,0.1
2017-08-03,105969.10634221468,0.0,0.0,105969.10634221468,29,26.64,108690.33047735617,102129.9469604243,cash,,0.0,0.0,False,,764.0910836849855,138,100,0.1
2017-08-04,107070.16663398607,0.0,0.0,107070.16663398607,29,26.64,108690.33047735617,102208.89432884534,cash,,0.0,0.0,False,,764.0910836849855,138,100,0.1
2017-08-07,107697.89467231455,0.0,0.0,107697.89467231455,29,26.67,108812.729498164,102289.2696858425,cash,,0.0,0.0,False,,764.0910836849855,138,100,0.1
2017-08-08,109485.94142379273,0.0,0.0,109485.94142379273,29,26.74,109098.32721338229,102368.82904936759,cash,,0.0,0.0,False,,764.0910836849855,138,100,0.1
2017-08-09,109137.52455043652,0.0,0.0,109137.52455043652,31,26.68,108853.52917176663,102447.77641778864,cash,,0.0,0.0,True,True,804.4053712649262,147,100,0.1
2017-08-10,108795.35906705268,0.0,0.0,108795.35906705268,31,26.64,108690.33047735617,102517.54385964913,cash,,0.0,0.0,False,,804.4053712649262,147,100,0.1
2017-08-11,105804.95069291959,0.0,0.0,105804.95069291959,31,26.29,107262.34190126478,102589.96328029376,cash,,0.0,0.0,False,,804.4053712649262,147,100,0.1
2017-08-14,107423.12496752267,0.0,0.0,107423.12496752267,31,26.32,107384.74092207263,102667.89065687473,cash,,0.0,0.0,False,,804.4053712649262,147,100,0.1
2017-08-15,109899.6804933771,0.0,0.0,109899.6804933771,31,26.57,108404.7327621379,102747.0420236638,cash,,0.0,0.0,False,,804.4053712649262,147,100,0.1
2017-08-16,110506.90352506569,0.0,0.0,110506.90352506569,31,26.56,108363.93308853527,102828.84536923704,cash,,0.0,0.0,True,True,810.4887837712265,149,100,0.1
2017-08-17,111103.994788157,0.0,0.0,111103.994788157,31,26.6,108527.13178294573,102901.26478988166,cash,,0.0,0.0,False,,810.4887837712265,149,100,0.1
2017-08-18,109113.5429381869,0.0,0.0,109113.5429381869,31,26.16,106731.94614443084,102977.15218278253,cash,,0.0,0.0,False,,810.4887837712265,149,100,0.1
2017-08-21,109489.71239451277,0.0,0.0,109489.71239451277,31,26.17,106772.74581803347,103054.67156262748,cash,,0.0,0.0,False,,810.4887837712265,149,100,0.1
2017-08-22,108940.94636757225,0.0,0.0,108940.94636757225,31,26.11,106527.94777641779,103140.14687882496,cash,,0.0,0.0,False,,810.4887837712265,149,100,0.1
2017-08-23,110957.00779745617,2.2737367544323206e-13,2.0492051827703027e-16,110957.00779745617,31,26.35,107507.13994288046,103225.21419828638,cash,,0.0,2.0492051827703027e-16,True,True,853.2452077976118,156,100,0.1
2017-08-24,110943.14505420112,2.2737367544323206e-13,2.0494612382959667e-16,110943.14505420112,31,26.34,107466.34026927783,103303.34557323542,cash,,0.0,2.0494612382959667e-16,False,,853.2452077976118,156,100,0.1
2017-08-25,110908.72523127789,2.2737367544323206e-13,2.0500972756569863e-16,110908.72523127789,31,26.27,107180.74255405956,103376.58098735209,cash,,0.0,2.0500972756569863e-16,False,,853.2452077976118,156,100,0.1
2017-08-28,110101.61380639188,2.2737367544323206e-13,2.065125728702371e-16,110101.61380639188,31,26.36,107547.93961648305,103445.5324357405,cash,,0.0,2.065125728702371e-16,False,,853.2452077976118,156,100,0.1
2017-08-29,111214.18020625587,2.2737367544323206e-13,2.0444665870984152e-16,111214.18020625587,31,26.33,107425.54059567522,103512.6478988168,cash,,0.0,2.0444665870984152e-16,False,,853.2452077976118,156,100,0.1
